sensor_id,device_id,timestamp,reading_type,reading_value,unit
sensor_0116,device_008,2025-10-29T18:49:13.960719,humidity,140.14,%
sensor_0105,device_009,2025-10-26T01:23:13.960726,battery,61.55,%
sensor_0136,device_003,2025-10-29T01:04:13.960733,vibration,-17.58,g
sensor_0152,device_007,2025-10-25T12:18:13.960740,humidity,-24.53,C
sensor_0165,device_006,2025-10-26T12:48:13.960747,vibration,96.65,
sensor_0007,device_006,2025-10-26T17:35:13.960755,temperature,-45.01,
sensor_0033,device_009,2025-10-26T14:58:13.960762,battery,80.73,C
sensor_0158,device_007,2025-10-26T09:05:13.960769,battery,-30.47,
sensor_0093,device_004,2025-10-25T12:34:13.960776,humidity,82.73,dBm
sensor_0113,device_004,2025-10-25T04:40:13.960783,battery,29.67,
sensor_0079,device_001,2025-10-25T14:35:13.960790,humidity,-13.83,Hz
sensor_0109,device_003,2025-10-29T02:02:13.960797,signal,-45.13,C
sensor_0189,device_002,2025-10-30T13:18:13.960805,error_type,122.5,%
sensor_0062,device_006,2025-10-26T02:46:13.960812,vibration,83.02,%
sensor_0136,device_008,,temperature,117.63,
sensor_0183,device_007,2025-10-26T19:34:13.960825,humidity,7.72,
sensor_0125,device_006,2025-10-29T14:57:13.960833,battery,18.49,%
sensor_0081,device_004,2025-10-26T07:58:13.960841,error_type,70.97,dBm
sensor_0016,device_003,2025-10-30T08:45:13.960848,humidity,118.7,
sensor_0067,device_010,2025-10-29T10:59:13.960855,humidity,78.88,g
sensor_0132,device_006,2025-10-26T20:20:13.960863,battery,77.47,C
sensor_0152,device_005,2025-10-26T23:25:13.960870,temperature,138.03,%
sensor_0045,,,signal,73.56,g
sensor_0186,device_004,2025-10-31T05:03:13.960883,signal,-47.08,
sensor_0045,device_005,2025-10-26T08:51:13.960891,error_type,9.39,C
sensor_0124,device_008,2025-10-29T15:38:13.960898,temperature,-2.96,C
sensor_0178,device_005,2025-10-25T04:35:13.960906,vibration,32.71,
sensor_0038,device_008,invalid,signal,7.45,C
sensor_0037,device_007,2025-10-25T17:48:13.960920,temperature,-40.28,%
sensor_0067,device_006,2025-10-24T09:45:13.960928,vibration,78.09,g
sensor_0090,device_010,2025-10-28T19:09:13.960935,temperature,-30.52,Hz
sensor_0105,device_005,2025-10-29T21:31:13.960942,temperature,105.37,Hz
sensor_0183,device_008,2025-10-27T13:29:13.960950,vibration,25.24,
sensor_0034,device_003,2025-10-30T18:15:13.960956,error_type,-18.51,dBm
sensor_0033,device_003,2025-10-25T04:48:13.960964,signal,-14.18,
sensor_0175,device_007,invalid,temperature,41.53,%
sensor_0154,device_004,2025-10-25T21:26:13.960977,humidity,99.99,Hz
sensor_0031,device_010,2025-10-27T19:41:13.960984,error_type,100.45,Hz
sensor_0131,device_010,2025-10-26T04:11:13.960992,humidity,2.05,g
sensor_0054,device_001,invalid,temperature,62.71,%
sensor_0012,,2025-10-27T23:48:13.961006,battery,-27.05,g
sensor_0094,device_005,2025-10-26T10:56:13.961013,battery,148.97,g
sensor_0178,device_008,2025-10-25T04:22:13.961019,battery,88.49,
sensor_0120,device_010,2025-10-25T15:44:13.961027,battery,132.45,dBm
sensor_0098,device_002,2025-10-30T06:27:13.961034,error_type,48.16,
sensor_0189,device_008,2025-10-29T11:54:13.961042,battery,25.0,C
sensor_0182,device_007,2025-10-30T21:40:13.961049,humidity,36.65,Hz
sensor_0050,device_010,2025-10-29T14:10:13.961056,humidity,N/A,
sensor_0011,device_004,2025-10-28T05:33:13.961064,vibration,-18.95,
sensor_0122,device_003,2025-10-30T17:40:13.961072,error_type,-48.7,g
sensor_0104,,2025-10-31T06:55:13.961079,battery,89.23,%
sensor_0180,,2025-10-28T10:00:13.961086,error_type,-34.82,g
sensor_0151,,2025-10-30T13:56:13.961093,error_type,142.9,%
sensor_0186,device_009,2025-10-29T07:16:13.961101,temperature,143.71,C
sensor_0046,device_004,2025-10-29T18:51:13.961108,vibration,31.5,g
sensor_0013,device_001,2025-10-29T09:16:13.961115,vibration,7.09,dBm
sensor_0144,device_004,2025-10-30T07:38:13.961123,battery,11.67,Hz
sensor_0140,,2025-10-25T01:45:13.961131,signal,-8.66,
sensor_0088,device_007,2025-10-26T15:57:13.961138,temperature,-45.82,
sensor_0135,device_004,2025-10-29T06:07:13.961145,signal,121.06,dBm
sensor_0062,device_002,2025-10-29T14:50:13.961152,signal,-14.95,
sensor_0200,device_001,2025-10-28T04:10:13.961160,error_type,8.04,dBm
sensor_0158,device_008,2025-10-29T02:20:13.961168,humidity,108.06,%
