device_id,timestamp,temperature_c,battery_pct,humidity_pct,signal_dbm,raw
device_005,2025-10-21T16:46:13.738348,23.86,44.79,86.03,-26.84,sensor glitch
device_006,2025-10-21T16:54:13.738348,40.14,error,20.11,-94.29,out of range
,2025-10-21T17:07:13.738348,20.19,36.55,9.91,-127.02,manual override
,2025-10-21T17:20:13.738348,40.41,45.43,62.32,-38.27,CRC error
device_009,2025-10-21T17:22:13.738348,44.35,15.73,80.54,-53.31,manual override
device_007,2025-10-21T17:32:13.738348,22.03,40.61,87.25,-58.02,CRC error
device_009,2025-10-21T17:40:13.738348,30.68,0.38,33.49,-77.27,CRC error
device_003,2025-10-21T17:41:13.738348,30.16,19.54,26.99,-119.14,
unknown_device,2025-10-21T17:55:13.738348,26.04,4.63,32.76,-32.71,out of range
device_001,2025-10-21T18:05:13.738348,41.03,22.34,59.77,-17.7,out of range
,2025-10-21T18:10:13.738348,22.81,,25.56,unknown,manual override
device_008,2025-10-21T18:19:13.738348,40.66,57.4,90.75,-65.85,sensor glitch
device_001,2025-10-21T18:22:13.738348,35.81,11.2,79.04,-31.87,sensor glitch
,2025-10-21T18:27:13.738348,40.89,63.11,44.41,-75.57,manual override
device_004,2025-10-21T18:29:13.738348,29.38,unknown,62.88,-44.45,out of range
device_007,2025-10-21T18:30:13.738348,20.93,35.73,40.14,-75.0,out of range
device_004,2025-10-21T18:40:13.738348,34.47,42.87,15.25,-127.44,sensor glitch
device_008,2025-10-21T18:50:13.738348,48.91,66.09,76.3,-65.48,CRC error
unknown_device,2025-10-21T18:55:13.738348,23.62,93.53,41.58,-75.91,out of range
unknown_device,2025-10-21T19:04:13.738348,41.54,40.39,64.59,-92.96,
device_008,2025-10-21T19:09:13.738348,17.78,87.96,29.52,-65.53,out of range
device_009,2025-10-21T19:13:13.738348,45.99,78.01,21.0,-40.76,out of range
device_005,2025-10-21T19:27:13.738348,16.17,39.05,34.06,-40.73,
,2025-10-21T19:33:13.738348,43.1,96.33,error,-60.34,
,2025-10-21T19:48:13.738348,33.82,56.35,86.52,-66.69,out of range
unknown_device,2025-10-21T19:59:13.738348,17.28,87.64,84.5,-44.28,
device_001,2025-10-21T20:01:13.738348,28.83,0.26,70.99,-68.58,sensor glitch
device_004,2025-10-21T20:05:13.738348,37.32,65.28,29.62,-69.78,manual override
device_004,2025-10-21T20:15:13.738348,35.96,39.86,97.68,-35.04,
device_008,2025-10-21T20:22:13.738348,19.97,82.81,52.9,-68.03,out of range
,2025-10-21T20:31:13.738348,31.01,26.29,36.17,-85.37,CRC error
device_008,2025-10-21T20:34:13.738348,19.21,5.93,39.35,-120.44,
,2025-10-21T20:43:13.738348,16.87,85.62,26.5,-65.33,out of range
device_006,2025-10-21T20:56:13.738348,35.92,40.93,29.52,-99.1,
device_005,2025-10-21T21:06:13.738348,22.03,51.59,74.03,-54.35,
device_004,2025-10-21T21:14:13.738348,45.01,76.25,74.96,-100.1,sensor glitch
device_004,2025-10-21T21:20:13.738348,21.62,35.62,61.43,-116.0,sensor glitch
device_004,2025-10-21T21:24:13.738348,26.66,31.85,68.68,-40.46,sensor glitch
device_004,2025-10-21T21:35:13.738348,37.57,,18.18,-108.66,sensor glitch
device_001,2025-10-21T21:46:13.738348,35.99,unknown,20.75,-82.19,out of range
device_009,2025-10-21T21:54:13.738348,19.33,81.04,56.03,-103.32,CRC error
device_001,2025-10-21T21:58:13.738348,25.79,67.36,82.26,-101.78,CRC error
device_003,2025-10-21T22:13:13.738348,24.5,9.32,51.48,-59.98,
device_006,2025-10-21T22:21:13.738348,18.82,13.53,85.53,-70.39,manual override
device_003,2025-10-21T22:34:13.738348,32.47,96.95,22.73,-74.23,
device_007,2025-10-21T22:43:13.738348,25.17,93.33,42.7,-22.91,sensor glitch
device_007,2025-10-21T22:56:13.738348,39.99,47.94,46.55,-69.43,out of range
device_007,2025-10-21T23:02:13.738348,20.88,26.56,32.54,-53.04,sensor glitch
device_008,2025-10-21T23:13:13.738348,31.67,89.3,69.82,-68.34,
,2025-10-21T23:17:13.738348,27.49,96.15,73.64,-56.13,
device_010,2025-10-21T23:19:13.738348,20.6,80.87,72.08,-86.71,
device_009,2025-10-21T23:24:13.738348,34.45,5.82,18.78,-106.59,manual override
device_008,2025-10-21T23:29:13.738348,32.95,73.43,87.22,-65.47,manual override
device_004,2025-10-21T23:33:13.738348,23.09,100.11,19.85,-87.39,out of range
device_001,2025-10-21T23:47:13.738348,40.67,,94.13,-56.13,out of range
device_009,2025-10-21T23:52:13.738348,41.52,58.24,26.29,-44.73,sensor glitch
device_009,2025-10-21T23:57:13.738348,28.74,34.62,71.77,-104.49,
device_002,2025-10-22T00:10:13.738348,29.04,63.6,77.91,-94.83,
,2025-10-22T00:18:13.738348,38.24,97.19,48.72,-30.29,out of range
device_003,2025-10-22T00:27:13.738348,33.51,21.14,98.7,-72.1,sensor glitch
device_010,2025-10-22T00:35:13.738348,23.72,96.97,63.63,-100.85,out of range
device_009,2025-10-22T00:38:13.738348,42.57,65.38,98.97,-98.99,CRC error
device_002,2025-10-22T00:42:13.738348,22.15,71.28,97.07,-25.87,
unknown_device,2025-10-22T00:55:13.738348,42.5,62.71,23.28,-104.2,out of range
device_005,2025-10-22T00:57:13.738348,24.65,32.59,16.59,-76.7,CRC error
device_003,2025-10-22T01:08:13.738348,19.03,29.07,71.91,-114.51,CRC error
device_006,2025-10-22T01:16:13.738348,20.62,0.3,81.64,-76.29,CRC error
device_010,2025-10-22T01:25:13.738348,30.05,1.85,33.13,-65.27,
device_004,2025-10-22T01:40:13.738348,13.09,32.63,12.43,-38.96,CRC error
device_006,2025-10-22T01:47:13.738348,18.77,54.09,39.14,-64.92,sensor glitch
device_002,2025-10-22T01:59:13.738348,31.69,62.88,unknown,-65.35,out of range
device_006,2025-10-22T02:06:13.738348,28.68,91.96,36.12,-34.97,
device_001,2025-10-22T02:07:13.738348,26.83,38.77,90.71,-83.79,manual override
device_005,2025-10-22T02:16:13.738348,22.25,11.15,12.42,-58.08,sensor glitch
device_006,2025-10-22T02:25:13.738348,41.03,66.75,109.56,-112.37,CRC error
device_001,2025-10-22T02:31:13.738348,33.74,38.48,94.59,-106.55,
device_004,2025-10-22T02:36:13.738348,30.91,2.42,38.52,-62.76,sensor glitch
device_009,2025-10-22T02:37:13.738348,22.2,20.61,87.15,-61.12,sensor glitch
device_001,2025-10-22T02:45:13.738348,33.12,25.53,80.15,-111.93,
device_010,2025-10-22T02:47:13.738348,38.51,25.69,95.49,-39.27,manual override
device_002,2025-10-22T02:57:13.738348,21.98,61.33,35.74,-67.98,out of range
,2025-10-22T02:58:13.738348,33.88,78.19,21.24,-99.36,manual override
device_005,2025-10-22T03:00:13.738348,36.54,29.38,12.44,-122.95,out of range
device_003,2025-10-22T03:06:13.738348,36.16,44.5,19.64,-34.01,out of range
device_005,2025-10-22T03:13:13.738348,39.32,61.83,98.96,-110.46,sensor glitch
,2025-10-22T03:27:13.738348,9.38,78.12,90.86,-26.45,manual override
device_001,2025-10-22T03:38:13.738348,18.4,6.55,54.74,-118.88,CRC error
device_008,2025-10-22T03:42:13.738348,43.99,25.33,34.32,-86.21,sensor glitch
device_003,2025-10-22T03:47:13.738348,38.98,82.03,78.25,-67.74,out of range
device_001,2025-10-22T03:59:13.738348,16.95,N/A,96.97,-112.58,CRC error
device_007,2025-10-22T04:02:13.738348,33.71,10.71,67.7,-72.42,
device_004,2025-10-22T04:11:13.738348,14.26,93.31,39.17,-73.18,sensor glitch
,,19.57,91.08,33.43,-74.8,CRC error
device_009,2025-10-22T04:27:13.738348,17.85,89.38,68.32,-66.97,
device_007,2025-10-22T04:41:13.738348,27.9,6.88,81.77,-94.4,sensor glitch
device_002,2025-10-22T04:43:13.738348,23.55,17.11,19.71,-48.82,CRC error
unknown_device,2025-10-22T04:56:13.738348,21.5,7.31,88.61,-118.02,
device_007,2025-10-22T05:06:13.738348,40.52,92.93,61.64,-52.33,manual override
device_003,2025-10-22T05:10:13.738348,,77.67,53.37,-40.96,CRC error
device_002,,34.74,55.74,29.45,-61.55,sensor glitch
device_009,2025-10-22T05:26:13.738348,18.68,39.58,73.2,-81.02,
device_008,2025-10-22T05:27:13.738348,18.16,36.31,92.17,-22.45,CRC error
device_003,2025-10-22T05:32:13.738348,47.57,75.11,62.61,-17.51,
,2025-10-22T05:35:13.738348,12.49,62.0,84.06,-124.05,
device_002,2025-10-22T05:39:13.738348,31.53,76.86,12.94,-81.63,CRC error
device_009,2025-10-22T05:44:13.738348,N/A,68.71,error,-77.44,CRC error
device_005,2025-10-22T05:55:13.738348,14.69,63.6,42.43,,
unknown_device,2025-10-22T06:05:13.738348,38.86,55.62,82.31,-61.59,
,2025-10-22T06:06:13.738348,21.61,103.07,unknown,-81.72,CRC error
device_010,2025-10-22T06:10:13.738348,24.75,46.52,74.13,-114.55,sensor glitch
device_007,2025-10-22T06:18:13.738348,31.4,91.09,101.0,-29.57,
device_004,2025-10-22T06:19:13.738348,15.52,10.01,91.96,,
device_007,2025-10-22T06:28:13.738348,40.94,35.89,58.25,error,
device_002,2025-10-22T06:34:13.738348,28.21,66.87,38.34,-69.74,sensor glitch
device_004,2025-10-22T06:39:13.738348,19.31,55.41,24.04,-91.91,CRC error
device_003,2025-10-22T06:48:13.738348,35.94,5.58,71.15,-53.91,
device_004,2025-10-22T07:02:13.738348,38.45,80.3,64.85,-32.61,sensor glitch
unknown_device,2025-10-22T07:10:13.738348,31.42,89.66,37.59,-132.32,out of range
,2025-10-22T07:18:13.738348,25.84,10.28,83.6,-49.49,
device_008,2025-10-22T07:19:13.738348,,97.63,48.18,-87.45,sensor glitch
,2025-10-22T07:26:13.738348,39.73,4.84,16.03,-90.59,sensor glitch
,2025-10-22T07:39:13.738348,37.42,12.7,28.37,-88.18,manual override
device_006,2025-10-22T07:50:13.738348,25.69,2.36,55.48,-97.94,out of range
device_006,2025-10-22T08:05:13.738348,22.81,26.01,63.41,-109.45,sensor glitch
device_003,2025-10-22T08:20:13.738348,32.39,68.06,84.67,-104.18,CRC error
,2025-10-22T08:31:13.738348,,19.54,69.82,-102.55,CRC error
unknown_device,2025-10-22T08:46:13.738348,22.95,89.93,48.35,-65.78,out of range
device_010,2025-10-22T08:54:13.738348,24.23,105.51,19.74,-81.35,out of range
device_007,2025-10-22T09:06:13.738348,28.11,36.59,59.86,-87.15,sensor glitch
device_004,2025-10-22T09:08:13.738348,24.2,50.74,79.32,-102.34,out of range
device_008,2025-10-22T09:16:13.738348,39.25,51.63,79.1,-34.68,out of range
,2025-10-22T09:23:13.738348,39.16,97.19,91.34,-62.72,out of range
device_006,2025-10-22T09:38:13.738348,30.83,42.65,84.54,-46.93,sensor glitch
device_009,2025-10-22T09:44:13.738348,33.84,73.57,,-45.29,CRC error
device_004,2025-10-22T09:51:13.738348,41.54,60.92,38.87,-110.79,sensor glitch
device_007,2025-10-22T09:53:13.738348,23.35,81.86,15.95,-31.35,sensor glitch
,2025-10-22T09:55:13.738348,23.81,2.84,,-36.25,
device_005,2025-10-22T10:00:13.738348,20.19,42.64,67.86,-83.25,
device_004,2025-10-22T10:11:13.738348,27.79,8.21,43.44,-101.9,
device_003,2025-10-22T10:15:13.738348,17.24,73.09,63.9,-54.55,sensor glitch
device_010,2025-10-22T10:24:13.738348,42.35,90.86,10.72,-47.83,sensor glitch
,2025-10-22T10:25:13.738348,29.84,30.14,74.18,-94.63,out of range
device_002,2025-10-22T10:33:13.738348,46.19,69.49,93.63,-39.27,
device_002,2025-10-22T10:48:13.738348,22.07,29.06,30.26,-47.94,
device_009,2025-10-22T10:53:13.738348,39.71,89.49,25.42,-109.09,CRC error
device_003,2025-10-22T11:00:13.738348,29.07,80.23,94.16,-102.8,manual override
device_001,2025-10-22T11:11:13.738348,N/A,23.03,53.04,-28.41,manual override
device_001,2025-10-22T11:17:13.738348,38.07,90.78,93.06,-94.69,manual override
device_008,,43.8,50.58,72.83,-106.2,
unknown_device,2025-10-22T11:31:13.738348,37.01,18.31,59.81,-97.38,
device_002,2025-10-22T11:45:13.738348,37.0,28.16,48.13,-88.84,CRC error
device_006,2025-10-22T11:48:13.738348,25.72,88.47,63.89,N/A,CRC error
,2025-10-22T12:00:13.738348,15.93,95.32,19.48,-124.06,
device_002,2025-10-22T12:01:13.738348,36.46,33.71,47.93,-61.93,CRC error
device_003,2025-10-22T12:04:13.738348,29.84,71.32,96.63,-69.63,CRC error
device_005,2025-10-22T12:10:13.738348,25.73,N/A,23.29,-115.98,CRC error
,2025-10-22T12:12:13.738348,21.7,9.32,65.09,-89.68,
device_010,2025-10-22T12:16:13.738348,11.67,24.29,30.19,-124.07,manual override
,2025-10-22T12:29:13.738348,19.92,36.82,83.89,-98.45,manual override
device_009,2025-10-22T12:33:13.738348,40.15,82.67,87.11,-89.91,
device_009,2025-10-22T12:34:13.738348,39.39,30.18,25.43,-68.72,
device_001,2025-10-22T12:41:13.738348,40.94,40.79,15.71,-98.58,out of range
device_004,2025-10-22T12:47:13.738348,45.06,6.45,102.03,-92.26,out of range
,2025-10-22T12:53:13.738348,31.25,59.96,79.64,-99.21,
unknown_device,2025-10-22T13:05:13.738348,21.55,73.41,46.42,-64.33,sensor glitch
device_004,2025-10-22T13:18:13.738348,40.35,-6.85,68.61,-62.37,sensor glitch
device_005,invalid,39.46,27.03,24.59,-81.07,sensor glitch
device_005,2025-10-22T13:33:13.738348,24.04,N/A,82.86,-85.58,manual override
,,36.04,28.68,62.5,-107.11,out of range
device_005,2025-10-22T13:57:13.738348,32.75,107.43,22.11,-65.8,
device_001,2025-10-22T14:10:13.738348,19.2,72.18,77.75,-87.39,CRC error
device_003,2025-10-22T14:23:13.738348,18.17,12.42,49.46,-35.14,sensor glitch
unknown_device,2025-10-22T14:31:13.738348,40.65,7.04,9.13,-73.61,manual override
device_002,2025-10-22T14:38:13.738348,,unknown,37.71,-120.35,sensor glitch
device_002,2025-10-22T14:39:13.738348,33.01,59.36,47.09,-67.12,
,2025-10-22T14:49:13.738348,18.41,8.53,84.14,-76.63,out of range
device_002,2025-10-22T14:54:13.738348,33.7,50.35,error,-111.17,
device_003,2025-10-22T15:09:13.738348,33.02,61.24,96.25,-114.01,out of range
device_007,2025-10-22T15:10:13.738348,32.23,67.12,,-93.39,
unknown_device,2025-10-22T15:21:13.738348,N/A,78.22,13.54,-36.65,out of range
unknown_device,2025-10-22T15:30:13.738348,13.74,8.17,17.67,-25.66,CRC error
device_001,2025-10-22T15:39:13.738348,23.66,51.03,98.61,-111.31,CRC error
device_006,2025-10-22T15:40:13.738348,18.41,error,82.8,-108.59,manual override
device_003,2025-10-22T15:45:13.738348,17.51,12.94,N/A,-60.15,
device_008,2025-10-22T15:51:13.738348,41.27,69.67,58.51,unknown,sensor glitch
,2025-10-22T15:55:13.738348,39.92,11.57,19.91,-71.77,
device_009,2025-10-22T16:05:13.738348,29.32,error,93.11,-46.21,CRC error
device_010,2025-10-22T16:08:13.738348,45.99,32.85,51.91,-41.41,manual override
device_005,2025-10-22T16:16:13.738348,38.61,7.76,70.52,-92.33,out of range
device_010,2025-10-22T16:29:13.738348,24.65,28.97,22.47,-117.27,out of range
device_006,2025-10-22T16:38:13.738348,22.42,34.96,76.58,-73.85,sensor glitch
,2025-10-22T16:47:13.738348,44.27,N/A,29.67,-118.85,manual override
device_001,2025-10-22T17:00:13.738348,24.93,18.56,25.2,-80.17,out of range
device_001,2025-10-22T17:13:13.738348,38.5,10.31,36.55,-54.6,CRC error
,2025-10-22T17:26:13.738348,24.3,7.78,17.83,-98.23,out of range
unknown_device,2025-10-22T17:30:13.738348,21.36,71.01,69.19,-79.56,manual override
,2025-10-22T17:32:13.738348,34.4,85.37,20.43,-91.7,manual override
device_009,2025-10-22T17:40:13.738348,29.13,,13.99,-20.99,sensor glitch
device_002,2025-10-22T17:46:13.738348,32.63,72.28,58.47,-83.57,out of range
device_006,2025-10-22T17:50:13.738348,42.11,8.17,66.26,-102.37,out of range
device_008,2025-10-22T18:00:13.738348,23.34,73.93,46.75,-64.02,CRC error
,2025-10-22T18:01:13.738348,,91.31,27.53,-52.61,sensor glitch
device_010,2025-10-22T18:15:13.738348,33.68,50.23,64.29,-57.02,
,2025-10-22T18:18:13.738348,16.99,7.79,104.16,-98.26,CRC error
unknown_device,2025-10-22T18:31:13.738348,17.66,40.68,53.87,-120.76,sensor glitch
device_003,2025-10-22T18:45:13.738348,47.76,9.11,77.77,-113.33,
device_004,2025-10-22T18:53:13.738348,41.45,44.84,40.44,-129.07,out of range
,2025-10-22T18:55:13.738348,35.68,39.15,74.28,-34.39,CRC error
device_010,2025-10-22T19:07:13.738348,34.91,36.2,76.68,-57.68,out of range
device_006,2025-10-22T19:11:13.738348,44.21,30.7,37.34,-50.22,CRC error
device_008,2025-10-22T19:23:13.738348,17.1,63.97,99.66,-84.05,CRC error
device_005,2025-10-22T19:25:13.738348,32.94,83.23,57.84,error,manual override
device_004,2025-10-22T19:37:13.738348,38.37,32.63,67.18,-94.79,CRC error
device_007,2025-10-22T19:47:13.738348,11.83,77.89,50.67,-37.63,sensor glitch
device_003,2025-10-22T19:49:13.738348,45.31,93.0,34.72,-42.94,CRC error
device_005,2025-10-22T20:00:13.738348,35.6,22.52,29.24,-61.13,
device_002,2025-10-22T20:07:13.738348,27.93,62.76,94.32,-65.92,
device_007,2025-10-22T20:17:13.738348,34.81,45.46,17.94,-33.7,
device_007,2025-10-22T20:29:13.738348,25.48,47.95,57.93,-113.15,sensor glitch
device_010,2025-10-22T20:37:13.738348,14.49,40.01,38.08,-98.23,CRC error
device_008,2025-10-22T20:45:13.738348,31.8,38.16,87.72,-68.32,
unknown_device,2025-10-22T20:54:13.738348,32.4,,25.75,-41.4,manual override
device_007,2025-10-22T21:00:13.738348,17.56,8.56,99.3,-96.21,sensor glitch
,2025-10-22T21:07:13.738348,40.06,50.37,81.49,-41.5,
device_010,2025-10-22T21:21:13.738348,18.45,78.14,error,-23.92,manual override
device_010,2025-10-22T21:23:13.738348,30.22,78.93,62.54,,sensor glitch
device_009,2025-10-22T21:36:13.738348,31.92,36.81,31.74,-26.92,CRC error
unknown_device,2025-10-22T21:46:13.738348,39.6,79.67,29.48,unknown,sensor glitch
device_008,2025-10-22T22:01:13.738348,34.65,38.1,50.22,-92.43,manual override
device_009,2025-10-22T22:02:13.738348,35.02,9.06,68.4,-48.99,sensor glitch
device_004,2025-10-22T22:03:13.738348,40.87,6.59,7.4,-22.56,out of range
device_002,2025-10-22T22:13:13.738348,27.39,37.39,47.9,-121.13,sensor glitch
device_003,2025-10-22T22:19:13.738348,23.22,12.21,81.23,-128.61,CRC error
,2025-10-22T22:27:13.738348,20.33,75.66,22.58,-52.04,CRC error
device_001,2025-10-22T22:32:13.738348,44.66,51.44,98.56,-99.95,manual override
,2025-10-22T22:39:13.738348,28.01,84.95,67.68,-94.7,CRC error
device_001,2025-10-22T22:41:13.738348,43.1,93.56,70.5,-92.58,manual override
device_005,2025-10-22T22:47:13.738348,33.62,70.45,46.31,-101.61,CRC error
device_004,2025-10-22T22:58:13.738348,23.07,54.93,64.34,-73.84,manual override
device_002,invalid,32.14,53.06,39.34,-85.73,out of range
device_005,2025-10-22T23:18:13.738348,38.66,96.88,13.93,-42.88,out of range
,2025-10-22T23:27:13.738348,20.41,30.24,86.72,-98.91,manual override
device_002,2025-10-22T23:31:13.738348,24.31,98.65,25.09,-91.68,sensor glitch
,2025-10-22T23:33:13.738348,29.41,5.59,52.24,-74.83,
device_001,2025-13-40,38.85,1.22,68.79,-98.81,out of range
device_004,2025-10-22T23:56:13.738348,36.2,2.5,14.98,-41.16,sensor glitch
,2025-10-23T00:04:13.738348,30.63,38.95,,-83.34,sensor glitch
device_009,2025-10-23T00:12:13.738348,17.36,90.72,33.56,-102.55,
device_010,2025-10-23T00:23:13.738348,48.83,54.52,88.99,-120.86,manual override
device_009,2025-10-23T00:32:13.738348,37.57,94.05,30.73,-106.46,out of range
device_003,2025-10-23T00:36:13.738348,21.74,6.39,46.05,-101.48,CRC error
device_001,2025-10-23T00:37:13.738348,44.97,63.85,78.45,-100.83,sensor glitch
device_003,2025-10-23T00:39:13.738348,35.06,0.42,22.46,-95.44,
device_009,2025-10-23T00:40:13.738348,34.63,15.67,21.44,-71.7,CRC error
device_003,2025-10-23T00:50:13.738348,39.07,50.22,36.87,-76.46,out of range
device_009,2025-10-23T01:01:13.738348,31.13,54.27,102.0,-56.21,out of range
device_008,2025-10-23T01:03:13.738348,43.74,57.53,61.15,-99.25,sensor glitch
device_008,2025-10-23T01:10:13.738348,41.34,87.8,75.91,-56.91,manual override
unknown_device,2025-10-23T01:19:13.738348,34.4,63.52,77.72,-81.25,sensor glitch
device_005,2025-10-23T01:32:13.738348,29.89,57.66,43.09,-103.77,
device_001,2025-13-40,17.56,48.39,1.06,-102.65,sensor glitch
device_008,invalid,39.21,67.35,82.69,-129.91,manual override
device_009,2025-10-23T01:53:13.738348,18.83,0.89,73.48,-111.71,manual override
device_006,2025-10-23T01:54:13.738348,28.96,32.89,89.72,-29.87,out of range
device_010,2025-10-23T02:00:13.738348,29.06,89.69,50.65,-64.0,CRC error
device_007,2025-10-23T02:12:13.738348,28.55,88.02,14.87,-99.87,
device_002,2025-10-23T02:13:13.738348,23.1,85.15,95.98,-89.09,manual override
device_002,2025-10-23T02:23:13.738348,41.6,85.64,64.9,-55.92,sensor glitch
device_003,2025-10-23T02:33:13.738348,34.34,80.55,56.28,-41.61,out of range
,2025-10-23T02:35:13.738348,14.17,4.6,19.91,-74.3,out of range
device_010,2025-10-23T02:43:13.738348,42.66,N/A,99.5,-40.11,
device_003,2025-10-23T02:55:13.738348,37.55,82.34,31.45,-107.78,
device_006,2025-10-23T03:00:13.738348,24.33,50.73,12.46,-147.2,
device_003,2025-10-23T03:11:13.738348,unknown,71.18,41.95,-27.89,manual override
device_008,2025-10-23T03:15:13.738348,35.61,7.09,68.68,error,
device_001,2025-10-23T03:28:13.738348,33.46,15.22,53.74,-123.58,out of range
device_002,2025-10-23T03:34:13.738348,18.19,29.32,20.51,-90.11,out of range
unknown_device,2025-10-23T03:48:13.738348,33.71,81.63,34.79,-94.73,CRC error
device_005,2025-10-23T04:01:13.738348,44.82,32.48,54.48,-108.2,sensor glitch
device_002,2025-10-23T04:09:13.738348,33.28,22.69,,-106.59,
unknown_device,2025-10-23T04:15:13.738348,16.88,9.44,48.6,-57.25,CRC error
device_001,2025-10-23T04:26:13.738348,34.82,64.57,37.31,-60.58,sensor glitch
device_005,2025-10-23T04:34:13.738348,19.84,69.94,44.89,-64.56,manual override
device_008,2025-10-23T04:43:13.738348,23.5,19.02,50.89,-33.23,
device_005,2025-10-23T04:58:13.738348,N/A,76.33,11.04,-80.07,CRC error
device_004,2025-10-23T05:09:13.738348,21.63,93.63,88.17,-126.09,
unknown_device,2025-13-40,21.72,104.34,30.89,-49.37,manual override
device_009,2025-10-23T05:31:13.738348,23.77,11.84,59.3,N/A,sensor glitch
